country,description,designation,points,price,province,region_1,region_2,variety,winery
US,"Plenty of ripe, forward fruit here: It brims with cherries, blackberries and plums. Shows its Alexander Valley origin in the softness and herbaceousness that accompany the fruit. Drink up.",,88,30,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Louis M. Martini
US,"This Cabernet is soft and herbal, good for drinking now. It's gentle in the mouth, with rich waves of blackberries, cherries, sage and oak that finish in a flourish of spices.",Private Selection,88,20,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Lyeth
US,"A terrific Zinfandel, beautiful to drink now for its soft richness. Flatters the palate with deep, lingering black cherry and raspberry pie filling, vanilla, Indian spice and sandalwood flavors, but is completely dry, with rich, intricate tannins. Only 190 cases were produced, but worth the search.",Old Vines,92,25,California,Alexander Valley,Sonoma,Zinfandel,Miro
US,"Soft and smooth in tannins, this Cabernet is made in a drier, earthier style than many others. It displays classic blackberry and cedar flavors, and will benefit from a brief decant.",,87,30,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Ferrari-Carano
US,"This 100% Cabernet was grown in a hilly part of the eastern valley. It shows very ripe, jammy flavors of cherries and raspberries. Saved from simplicity by smooth tannins and a kiss of dusty earth. Drink now.",Cooney Vineyard,88,43,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Dutcher Crossing
US,"Tastes a little heavy and straightforward, although it's nicely dry, and shows rich blackberry, cherry, anise and herb flavors that veer into dried currants. Turns even richer on the finish, with the sweetness of liqueur. Drink now.",Silverwood Vineyard,88,28,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Miro
US,"Another terrific Scion from Robert Young. Blended this year from Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot, it's rich in blackberry and cherry fruit, with caramel from oak barrels. Feels soft and gentle in the mouth, in the way of Alexander Valley Cabernet. An authentic wine of place, it deserves a place on the best tables.",Scion,94,62,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Robert Young
US,"Symmetry is Rodney Strong's most important red wine, the one they pull out all the stops on. It's usually a hit, and so is this 2008, which is a blend of all five Bordeaux red varieties, but primarily on Cabernet Sauvignon. It's extraordinarily rich in blackberries, plums, blueberries and cassis, with a surprising meatiness, like beef tartare. The mouthfeel is very soft, suggesting that this wine's best days are now.",Symmetry Red,93,55,California,Alexander Valley,Sonoma,Meritage,Rodney Strong
US,"Simple and fruity, with pie-filling berry and cola flavors and smoky oak. It's dry, with good tannins, but pretty acidic.",,83,18,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Angeline
US,"Shows the softness and herbal quality that mark Alexander Valley Cabernet, in the best sense. The wine feels fine and beautiful in the mouth, with the complexity and elegance to pair with great food. Delightful for its cherry, berry, currant, cola and oak flavors. Great now, and should develop over the next five years.",Best Barrels,94,75,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Blue Rock
US,"Zinfandel isn't ordinarily a wine you want to age, but this dry, tannic bottle will improve in the cellar. Made from Seghesio's estate vineyard in the southern Alexander Valley, it's amazingly rich in mulberry, currant, spice and mineral flavors, with beautiful tannins and perfect acidity. It's gorgeous now, with a few hours of decanting, but will show increasing interest over the next four to six years.",San Lorenzo,94,60,California,Alexander Valley,Sonoma,Zinfandel,Seghesio
US,"Sure is easy to like this Chardonnay, with its rich flavors of honey, pineapples, peaches, crême brulée, vanilla and cinnamon spice. It seems almost sweet, but zesty acidity and minerality pull it back into dryness and elegance.",Estate,90,42,California,Alexander Valley,Sonoma,Chardonnay,Robert Young
US,"Here's a fruity, soft, flamboyant Cabernet, packed with plum, blackberry, black currant, licorice, dark chocolate and spicy oak flavors. Delicious and savory, it's probably showing its best now, so drink up.",Reserve,90,45,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Rodney Strong
US,"Extraordinarily rich and complicated in flavors, this wine comes from vineyards that are at least 50 years old. It's dry and spicy, with textbook Zin notes of wild berries and currants, but also exotic minerals that come from the soil. Yes, the alcohol is high, but that is the signature of Seghesio's marvelous Zinfandels.",Old Vine,92,36,California,Alexander Valley,Sonoma,Zinfandel,Seghesio
US,"A beautiful Cabernet, dry, soft and balanced, that will silence objections that California Cab is too strong to drink with food. This wine is fine in tannins, and the blackberries and cherries have a lovely note of herbs. Feels elegant and luxurious. Drink now.",,92,35,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Blue Rock
US,"They've been doing their homework at Windsor Sonoma to judge by this Cab, which is a vast improvement over past releases. It's a pleasure to drink now for its rich, forward flavors of cherries, blackberries, currants and cocoa, soft tannins, and lush overlay of caramelized oak. It finishes sweetly smooth, although it's technically dry.",,92,28,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Windsor Sonoma
US,"Not clear if this is a long-term ager, but you definitely want to give it a good decanting of at least four hours. You should even pour the glasses and let them to stand for an hour. The interaction with oxygen will open the wine up and allow it to express its herbal, soft deliciousness. Airing also emphasizes the cherry and red currant fruit, letting the palate enjoy this complex, tannic wine at its best.",,92,70,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Silver Oak
US,"A very lovely blend of Cabernet Sauvignon, Merlot and Cabernet Franc, with rich flavors and classic dryness. Shows delicious blackberry, black cherry, currant and dried herb flavors, touched with smoky oak, and wrapped into gentle tannins. Should age well over a decade; decant if you're going to drink it now.",Sophia's Hillside Cuvée,92,42,California,Alexander Valley,Sonoma,Bordeaux-style Red Blend,Lancaster
US,"An awesome Zinfandel that shows how delicious the variety can be in the right hands. The wine is unusually complex for Zin, showing not only its briary wild berry flavors but deeper, terroir-driven notes of minerals. The tannins are strong but very fine, while crisp acidity provides balance. Definitely hot in the finish, but fiery barbecue will be a perfect pairing.",Home Ranch,92,36,California,Alexander Valley,Sonoma,Zinfandel,Seghesio
US,"The soft, silky quality of the tannins, fine acidity, and elaborate black cherry, currant, herb, anise and oak flavors make this elegant young wine fully ready to drink now, with equally fine food. Give it a few hours of decanting.",,91,65,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Lancaster
US,"A very nice Cabernet that expresses the Alexander Valley's soft ripeness. The wine is dry and delicious, offering berry, cherry, coffee, anise, herb and smoky oak flavors that are deep and complex. Drink now and over the next few years. Production was 150 cases.",Red Grav Vineyard,89,48,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Hauck
US,"This is a good wine to drink if you want a modestly elegant Chardonnay to serve alongside food, instead of a big, oaky sweetie. It's dry and crisp and clean, with pleasantly rich flavors of citrus fruits, peaches, green apples, minerals and vanilla. Easy to find, with 17,000 cases produced.",Estate,87,18,California,Alexander Valley,Sonoma,Chardonnay,Alexander Valley Vineyards
US,"A little brusque in texture, with some tartness, but there's a lot of richness. Shows complex flavors of blackberries, cherries, black currants, cola, dark bitter chocolate, cedar and spices, with a pleasant minerality, and the finish is bone dry. Brisk tannins make it an ideal companion to roasted meats and hard cheeses. Production was 47,000 cases.",Estate,87,20,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Alexander Valley Vineyards
US,"A great Bordeaux-style wine that can stand proudly next to Napa bottlings that cost far more. It's mainly Cabernet Sauvignon, with the other four permitted Meritage varieties, and there seems to be lots of new, sweetly toasted oak. The blackberry, cherry, red currant, mocha and bacon flavors are delicious, but even better is the tannic structure. It's soft and alluring enough to drink now.",Symmetry Red,94,55,California,Alexander Valley,Sonoma,Meritage,Rodney Strong
US,"Notable for its richness and concentration of fruit, and also for the finesse of the tannin structure. Feels softly lush and luxurious, with potent blackberry and cherry-pie filling, raspberry liqueur, dark chocolate and smoky sandalwood flavors. Needs time to resolve its elements. Give it 5–6 years in a good cellar.",Oliver's Blend,92,105,California,Alexander Valley,Sonoma,Bordeaux-style Red Blend,Skipstone
US,"Rich and bright in blackberries and cherries, this 100% Cabernet is, in a word, delicious. The fruit stars front and center, supported by soft, complex tannins and an overlay of smoky new oak. Should hang in there for up to six years.",Mavericks Signature Series Goosechase Vineyard,90,65,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Longboard
US,"A beautiful wine, lush and appealing and at its best for the next 5–7 years. It's soft but enormously rich and smooth in tannins, with deep, extracted flavors of cherries, raspberries, red currants, bacon, licorice, cola, dried herbs and sandalwood. Grows smoother and more complex as it warms in the glass.",Oliver's Blend,92,100,California,Alexander Valley,Sonoma,Bordeaux-style Red Blend,Skipstone
US,"Enormously rich and complex in blackberry tart, black currant, crème de cassis, licorice and bacon flavors. The tannins are strong but very fine, with a velvety texture. Give it 5–6 years to achieve bottle complexity.",Oliver's Blend,92,95,California,Alexander Valley,Sonoma,Bordeaux-style Red Blend,Skipstone
US,"This is Geyser Peak's best Merlot in quite a while, a wine of real elegance and charm despite the everyday price. The cherry, red currant and oak flavors are plump, with a pleasant earthiness, and the mouthfeel is gentle in tannins. Decant for an hour before pouring.",,89,18,California,Alexander Valley,Sonoma,Merlot,Geyser Peak
US,"A lovely Chardonnay that straddles a welcome balance between ripeness and holding back. Made unoaked, it stars ripe Alexander Valley fruit, with pineapple, Meyer lemon, tangerine and tropical fruit flavors, brightened with acidity, and finishing dry and spicy.",La Nude,89,20,California,Alexander Valley,Sonoma,Chardonnay,Summers
US,"A stylish, fashionable wine that feels plump and rich and classy in the mouth. It's a bit too soft, but shows lovely flavors of cherries, red currants, mocha and sweet oak, and the finish is thoroughly dry. Drink now.",,88,30,California,Alexander Valley,Sonoma,Cabernet Franc,V. Sattui
US,"Soft in tannins and acids, this Cabernet has a gentle, drink-me-now mouthfeel. The flavors are rich and sweet in milk chocolate, blueberries and blackberries. Easy to like, if a little pricey for what you get.",,87,38,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Hanna
